id,path,label
3160_no,dataset/dataset/train/no/3160.npy,no
3161_no,dataset/dataset/train/no/3161.npy,no
3162_no,dataset/dataset/train/no/3162.npy,no
3163_no,dataset/dataset/train/no/3163.npy,no
3164_no,dataset/dataset/train/no/3164.npy,no
3165_no,dataset/dataset/train/no/3165.npy,no
3166_no,dataset/dataset/train/no/3166.npy,no
3167_no,dataset/dataset/train/no/3167.npy,no
3168_no,dataset/dataset/train/no/3168.npy,no
3169_no,dataset/dataset/train/no/3169.npy,no
317_no,dataset/dataset/train/no/317.npy,no
3170_no,dataset/dataset/train/no/3170.npy,no
3171_no,dataset/dataset/train/no/3171.npy,no
3172_no,dataset/dataset/train/no/3172.npy,no
3173_no,dataset/dataset/train/no/3173.npy,no
3174_no,dataset/dataset/train/no/3174.npy,no
3175_no,dataset/dataset/train/no/3175.npy,no
3176_no,dataset/dataset/train/no/3176.npy,no
3177_no,dataset/dataset/train/no/3177.npy,no
3178_no,dataset/dataset/train/no/3178.npy,no
3179_no,dataset/dataset/train/no/3179.npy,no
318_no,dataset/dataset/train/no/318.npy,no
3180_no,dataset/dataset/train/no/3180.npy,no
3181_no,dataset/dataset/train/no/3181.npy,no
3182_no,dataset/dataset/train/no/3182.npy,no
3183_no,dataset/dataset/train/no/3183.npy,no
3184_no,dataset/dataset/train/no/3184.npy,no
3185_no,dataset/dataset/train/no/3185.npy,no
3186_no,dataset/dataset/train/no/3186.npy,no
3187_no,dataset/dataset/train/no/3187.npy,no
3188_no,dataset/dataset/train/no/3188.npy,no
3189_no,dataset/dataset/train/no/3189.npy,no
319_no,dataset/dataset/train/no/319.npy,no
3190_no,dataset/dataset/train/no/3190.npy,no
3191_no,dataset/dataset/train/no/3191.npy,no
3192_no,dataset/dataset/train/no/3192.npy,no
3193_no,dataset/dataset/train/no/3193.npy,no
3194_no,dataset/dataset/train/no/3194.npy,no
3195_no,dataset/dataset/train/no/3195.npy,no
3196_no,dataset/dataset/train/no/3196.npy,no
3197_no,dataset/dataset/train/no/3197.npy,no
3198_no,dataset/dataset/train/no/3198.npy,no
3199_no,dataset/dataset/train/no/3199.npy,no
32_no,dataset/dataset/train/no/32.npy,no
320_no,dataset/dataset/train/no/320.npy,no
3200_no,dataset/dataset/train/no/3200.npy,no
3201_no,dataset/dataset/train/no/3201.npy,no
3202_no,dataset/dataset/train/no/3202.npy,no
3203_no,dataset/dataset/train/no/3203.npy,no
3204_no,dataset/dataset/train/no/3204.npy,no
3205_no,dataset/dataset/train/no/3205.npy,no
3206_no,dataset/dataset/train/no/3206.npy,no
3207_no,dataset/dataset/train/no/3207.npy,no
3208_no,dataset/dataset/train/no/3208.npy,no
3209_no,dataset/dataset/train/no/3209.npy,no
321_no,dataset/dataset/train/no/321.npy,no
3210_no,dataset/dataset/train/no/3210.npy,no
3211_no,dataset/dataset/train/no/3211.npy,no
3212_no,dataset/dataset/train/no/3212.npy,no
3213_no,dataset/dataset/train/no/3213.npy,no
3214_no,dataset/dataset/train/no/3214.npy,no
3215_no,dataset/dataset/train/no/3215.npy,no
3216_no,dataset/dataset/train/no/3216.npy,no
3217_no,dataset/dataset/train/no/3217.npy,no
3218_no,dataset/dataset/train/no/3218.npy,no
3219_no,dataset/dataset/train/no/3219.npy,no
322_no,dataset/dataset/train/no/322.npy,no
3220_no,dataset/dataset/train/no/3220.npy,no
3221_no,dataset/dataset/train/no/3221.npy,no
3222_no,dataset/dataset/train/no/3222.npy,no
3223_no,dataset/dataset/train/no/3223.npy,no
3224_no,dataset/dataset/train/no/3224.npy,no
3225_no,dataset/dataset/train/no/3225.npy,no
3226_no,dataset/dataset/train/no/3226.npy,no
3227_no,dataset/dataset/train/no/3227.npy,no
3228_no,dataset/dataset/train/no/3228.npy,no
3229_no,dataset/dataset/train/no/3229.npy,no
323_no,dataset/dataset/train/no/323.npy,no
3230_no,dataset/dataset/train/no/3230.npy,no
3231_no,dataset/dataset/train/no/3231.npy,no
3232_no,dataset/dataset/train/no/3232.npy,no
3233_no,dataset/dataset/train/no/3233.npy,no
3234_no,dataset/dataset/train/no/3234.npy,no
3235_no,dataset/dataset/train/no/3235.npy,no
3236_no,dataset/dataset/train/no/3236.npy,no
3237_no,dataset/dataset/train/no/3237.npy,no
3238_no,dataset/dataset/train/no/3238.npy,no
3239_no,dataset/dataset/train/no/3239.npy,no
324_no,dataset/dataset/train/no/324.npy,no
3240_no,dataset/dataset/train/no/3240.npy,no
3241_no,dataset/dataset/train/no/3241.npy,no
3242_no,dataset/dataset/train/no/3242.npy,no
3243_no,dataset/dataset/train/no/3243.npy,no
3244_no,dataset/dataset/train/no/3244.npy,no
3245_no,dataset/dataset/train/no/3245.npy,no
3246_no,dataset/dataset/train/no/3246.npy,no
3247_no,dataset/dataset/train/no/3247.npy,no
3248_no,dataset/dataset/train/no/3248.npy,no
3249_no,dataset/dataset/train/no/3249.npy,no
325_no,dataset/dataset/train/no/325.npy,no
3250_no,dataset/dataset/train/no/3250.npy,no
3251_no,dataset/dataset/train/no/3251.npy,no
3252_no,dataset/dataset/train/no/3252.npy,no
3253_no,dataset/dataset/train/no/3253.npy,no
3254_no,dataset/dataset/train/no/3254.npy,no
3255_no,dataset/dataset/train/no/3255.npy,no
3256_no,dataset/dataset/train/no/3256.npy,no
3257_no,dataset/dataset/train/no/3257.npy,no
3258_no,dataset/dataset/train/no/3258.npy,no
3259_no,dataset/dataset/train/no/3259.npy,no
326_no,dataset/dataset/train/no/326.npy,no
3260_no,dataset/dataset/train/no/3260.npy,no
3261_no,dataset/dataset/train/no/3261.npy,no
3262_no,dataset/dataset/train/no/3262.npy,no
3263_no,dataset/dataset/train/no/3263.npy,no
3264_no,dataset/dataset/train/no/3264.npy,no
3265_no,dataset/dataset/train/no/3265.npy,no
3266_no,dataset/dataset/train/no/3266.npy,no
3267_no,dataset/dataset/train/no/3267.npy,no
3268_no,dataset/dataset/train/no/3268.npy,no
3269_no,dataset/dataset/train/no/3269.npy,no
327_no,dataset/dataset/train/no/327.npy,no
3270_no,dataset/dataset/train/no/3270.npy,no
3271_no,dataset/dataset/train/no/3271.npy,no
3272_no,dataset/dataset/train/no/3272.npy,no
3273_no,dataset/dataset/train/no/3273.npy,no
3274_no,dataset/dataset/train/no/3274.npy,no
3275_no,dataset/dataset/train/no/3275.npy,no
3276_no,dataset/dataset/train/no/3276.npy,no
3277_no,dataset/dataset/train/no/3277.npy,no
3278_no,dataset/dataset/train/no/3278.npy,no
3279_no,dataset/dataset/train/no/3279.npy,no
328_no,dataset/dataset/train/no/328.npy,no
3280_no,dataset/dataset/train/no/3280.npy,no
3281_no,dataset/dataset/train/no/3281.npy,no
3282_no,dataset/dataset/train/no/3282.npy,no
3283_no,dataset/dataset/train/no/3283.npy,no
3284_no,dataset/dataset/train/no/3284.npy,no
3285_no,dataset/dataset/train/no/3285.npy,no
3286_no,dataset/dataset/train/no/3286.npy,no
3287_no,dataset/dataset/train/no/3287.npy,no
3288_no,dataset/dataset/train/no/3288.npy,no
3289_no,dataset/dataset/train/no/3289.npy,no
329_no,dataset/dataset/train/no/329.npy,no
3290_no,dataset/dataset/train/no/3290.npy,no
3291_no,dataset/dataset/train/no/3291.npy,no
3292_no,dataset/dataset/train/no/3292.npy,no
3293_no,dataset/dataset/train/no/3293.npy,no
3294_no,dataset/dataset/train/no/3294.npy,no
3295_no,dataset/dataset/train/no/3295.npy,no
3296_no,dataset/dataset/train/no/3296.npy,no
3297_no,dataset/dataset/train/no/3297.npy,no
3298_no,dataset/dataset/train/no/3298.npy,no
3299_no,dataset/dataset/train/no/3299.npy,no
33_no,dataset/dataset/train/no/33.npy,no
330_no,dataset/dataset/train/no/330.npy,no
3300_no,dataset/dataset/train/no/3300.npy,no
3301_no,dataset/dataset/train/no/3301.npy,no
3302_no,dataset/dataset/train/no/3302.npy,no
3303_no,dataset/dataset/train/no/3303.npy,no
3304_no,dataset/dataset/train/no/3304.npy,no
3305_no,dataset/dataset/train/no/3305.npy,no
3306_no,dataset/dataset/train/no/3306.npy,no
3307_no,dataset/dataset/train/no/3307.npy,no
3308_no,dataset/dataset/train/no/3308.npy,no
3309_no,dataset/dataset/train/no/3309.npy,no
331_no,dataset/dataset/train/no/331.npy,no
3310_no,dataset/dataset/train/no/3310.npy,no
3311_no,dataset/dataset/train/no/3311.npy,no
3312_no,dataset/dataset/train/no/3312.npy,no
3313_no,dataset/dataset/train/no/3313.npy,no
3314_no,dataset/dataset/train/no/3314.npy,no
3315_no,dataset/dataset/train/no/3315.npy,no
3316_no,dataset/dataset/train/no/3316.npy,no
3317_no,dataset/dataset/train/no/3317.npy,no
3318_no,dataset/dataset/train/no/3318.npy,no
3319_no,dataset/dataset/train/no/3319.npy,no
332_no,dataset/dataset/train/no/332.npy,no
3320_no,dataset/dataset/train/no/3320.npy,no
3321_no,dataset/dataset/train/no/3321.npy,no
3322_no,dataset/dataset/train/no/3322.npy,no
3323_no,dataset/dataset/train/no/3323.npy,no
3324_no,dataset/dataset/train/no/3324.npy,no
3325_no,dataset/dataset/train/no/3325.npy,no
3326_no,dataset/dataset/train/no/3326.npy,no
3327_no,dataset/dataset/train/no/3327.npy,no
3328_no,dataset/dataset/train/no/3328.npy,no
3329_no,dataset/dataset/train/no/3329.npy,no
333_no,dataset/dataset/train/no/333.npy,no
3330_no,dataset/dataset/train/no/3330.npy,no
3331_no,dataset/dataset/train/no/3331.npy,no
3332_no,dataset/dataset/train/no/3332.npy,no
3333_no,dataset/dataset/train/no/3333.npy,no
3334_no,dataset/dataset/train/no/3334.npy,no
3335_no,dataset/dataset/train/no/3335.npy,no
3336_no,dataset/dataset/train/no/3336.npy,no
3337_no,dataset/dataset/train/no/3337.npy,no
3338_no,dataset/dataset/train/no/3338.npy,no
3339_no,dataset/dataset/train/no/3339.npy,no
334_no,dataset/dataset/train/no/334.npy,no
3340_no,dataset/dataset/train/no/3340.npy,no
3341_no,dataset/dataset/train/no/3341.npy,no
3342_no,dataset/dataset/train/no/3342.npy,no
3343_no,dataset/dataset/train/no/3343.npy,no
3344_no,dataset/dataset/train/no/3344.npy,no
3345_no,dataset/dataset/train/no/3345.npy,no
3346_no,dataset/dataset/train/no/3346.npy,no
3347_no,dataset/dataset/train/no/3347.npy,no
3348_no,dataset/dataset/train/no/3348.npy,no
3349_no,dataset/dataset/train/no/3349.npy,no
335_no,dataset/dataset/train/no/335.npy,no
3350_no,dataset/dataset/train/no/3350.npy,no
3351_no,dataset/dataset/train/no/3351.npy,no
3352_no,dataset/dataset/train/no/3352.npy,no
3353_no,dataset/dataset/train/no/3353.npy,no
3354_no,dataset/dataset/train/no/3354.npy,no
3355_no,dataset/dataset/train/no/3355.npy,no
3356_no,dataset/dataset/train/no/3356.npy,no
3357_no,dataset/dataset/train/no/3357.npy,no
3358_no,dataset/dataset/train/no/3358.npy,no
3359_no,dataset/dataset/train/no/3359.npy,no
336_no,dataset/dataset/train/no/336.npy,no
3360_no,dataset/dataset/train/no/3360.npy,no
3361_no,dataset/dataset/train/no/3361.npy,no
3362_no,dataset/dataset/train/no/3362.npy,no
3363_no,dataset/dataset/train/no/3363.npy,no
3364_no,dataset/dataset/train/no/3364.npy,no
3365_no,dataset/dataset/train/no/3365.npy,no
3366_no,dataset/dataset/train/no/3366.npy,no
3367_no,dataset/dataset/train/no/3367.npy,no
3368_no,dataset/dataset/train/no/3368.npy,no
3369_no,dataset/dataset/train/no/3369.npy,no
337_no,dataset/dataset/train/no/337.npy,no
3370_no,dataset/dataset/train/no/3370.npy,no
3371_no,dataset/dataset/train/no/3371.npy,no
3372_no,dataset/dataset/train/no/3372.npy,no
3373_no,dataset/dataset/train/no/3373.npy,no
3374_no,dataset/dataset/train/no/3374.npy,no
3375_no,dataset/dataset/train/no/3375.npy,no
3376_no,dataset/dataset/train/no/3376.npy,no
3377_no,dataset/dataset/train/no/3377.npy,no
3378_no,dataset/dataset/train/no/3378.npy,no
3379_no,dataset/dataset/train/no/3379.npy,no
338_no,dataset/dataset/train/no/338.npy,no
3380_no,dataset/dataset/train/no/3380.npy,no
3381_no,dataset/dataset/train/no/3381.npy,no
3382_no,dataset/dataset/train/no/3382.npy,no
3383_no,dataset/dataset/train/no/3383.npy,no
3384_no,dataset/dataset/train/no/3384.npy,no
3385_no,dataset/dataset/train/no/3385.npy,no
3386_no,dataset/dataset/train/no/3386.npy,no
3387_no,dataset/dataset/train/no/3387.npy,no
3388_no,dataset/dataset/train/no/3388.npy,no
3389_no,dataset/dataset/train/no/3389.npy,no
339_no,dataset/dataset/train/no/339.npy,no
3390_no,dataset/dataset/train/no/3390.npy,no
3391_no,dataset/dataset/train/no/3391.npy,no
3392_no,dataset/dataset/train/no/3392.npy,no
3393_no,dataset/dataset/train/no/3393.npy,no
3394_no,dataset/dataset/train/no/3394.npy,no
3395_no,dataset/dataset/train/no/3395.npy,no
3396_no,dataset/dataset/train/no/3396.npy,no
3397_no,dataset/dataset/train/no/3397.npy,no
3398_no,dataset/dataset/train/no/3398.npy,no
3399_no,dataset/dataset/train/no/3399.npy,no
34_no,dataset/dataset/train/no/34.npy,no
340_no,dataset/dataset/train/no/340.npy,no
3400_no,dataset/dataset/train/no/3400.npy,no
3401_no,dataset/dataset/train/no/3401.npy,no
3402_no,dataset/dataset/train/no/3402.npy,no
3403_no,dataset/dataset/train/no/3403.npy,no
3404_no,dataset/dataset/train/no/3404.npy,no
3405_no,dataset/dataset/train/no/3405.npy,no
3406_no,dataset/dataset/train/no/3406.npy,no
3407_no,dataset/dataset/train/no/3407.npy,no
3408_no,dataset/dataset/train/no/3408.npy,no
3409_no,dataset/dataset/train/no/3409.npy,no
341_no,dataset/dataset/train/no/341.npy,no
3410_no,dataset/dataset/train/no/3410.npy,no
3411_no,dataset/dataset/train/no/3411.npy,no
3412_no,dataset/dataset/train/no/3412.npy,no
3413_no,dataset/dataset/train/no/3413.npy,no
3414_no,dataset/dataset/train/no/3414.npy,no
3415_no,dataset/dataset/train/no/3415.npy,no
3416_no,dataset/dataset/train/no/3416.npy,no
3417_no,dataset/dataset/train/no/3417.npy,no
3418_no,dataset/dataset/train/no/3418.npy,no
3419_no,dataset/dataset/train/no/3419.npy,no
342_no,dataset/dataset/train/no/342.npy,no
3420_no,dataset/dataset/train/no/3420.npy,no
3421_no,dataset/dataset/train/no/3421.npy,no
3422_no,dataset/dataset/train/no/3422.npy,no
3423_no,dataset/dataset/train/no/3423.npy,no
3424_no,dataset/dataset/train/no/3424.npy,no
3425_no,dataset/dataset/train/no/3425.npy,no
3426_no,dataset/dataset/train/no/3426.npy,no
3427_no,dataset/dataset/train/no/3427.npy,no
3428_no,dataset/dataset/train/no/3428.npy,no
3429_no,dataset/dataset/train/no/3429.npy,no
343_no,dataset/dataset/train/no/343.npy,no
3430_no,dataset/dataset/train/no/3430.npy,no
3431_no,dataset/dataset/train/no/3431.npy,no
3432_no,dataset/dataset/train/no/3432.npy,no
3433_no,dataset/dataset/train/no/3433.npy,no
3434_no,dataset/dataset/train/no/3434.npy,no
3435_no,dataset/dataset/train/no/3435.npy,no
3436_no,dataset/dataset/train/no/3436.npy,no
3437_no,dataset/dataset/train/no/3437.npy,no
3438_no,dataset/dataset/train/no/3438.npy,no
3439_no,dataset/dataset/train/no/3439.npy,no
344_no,dataset/dataset/train/no/344.npy,no
3440_no,dataset/dataset/train/no/3440.npy,no
3441_no,dataset/dataset/train/no/3441.npy,no
3442_no,dataset/dataset/train/no/3442.npy,no
3443_no,dataset/dataset/train/no/3443.npy,no
3444_no,dataset/dataset/train/no/3444.npy,no
3445_no,dataset/dataset/train/no/3445.npy,no
3446_no,dataset/dataset/train/no/3446.npy,no
3447_no,dataset/dataset/train/no/3447.npy,no
3448_no,dataset/dataset/train/no/3448.npy,no
3449_no,dataset/dataset/train/no/3449.npy,no
345_no,dataset/dataset/train/no/345.npy,no
3450_no,dataset/dataset/train/no/3450.npy,no
3451_no,dataset/dataset/train/no/3451.npy,no
3452_no,dataset/dataset/train/no/3452.npy,no
3453_no,dataset/dataset/train/no/3453.npy,no
3454_no,dataset/dataset/train/no/3454.npy,no
3455_no,dataset/dataset/train/no/3455.npy,no
3456_no,dataset/dataset/train/no/3456.npy,no
3457_no,dataset/dataset/train/no/3457.npy,no
3458_no,dataset/dataset/train/no/3458.npy,no
3459_no,dataset/dataset/train/no/3459.npy,no
346_no,dataset/dataset/train/no/346.npy,no
3460_no,dataset/dataset/train/no/3460.npy,no
3461_no,dataset/dataset/train/no/3461.npy,no
3462_no,dataset/dataset/train/no/3462.npy,no
3463_no,dataset/dataset/train/no/3463.npy,no
3464_no,dataset/dataset/train/no/3464.npy,no
3465_no,dataset/dataset/train/no/3465.npy,no
3466_no,dataset/dataset/train/no/3466.npy,no
3467_no,dataset/dataset/train/no/3467.npy,no
3468_no,dataset/dataset/train/no/3468.npy,no
3469_no,dataset/dataset/train/no/3469.npy,no
347_no,dataset/dataset/train/no/347.npy,no
3470_no,dataset/dataset/train/no/3470.npy,no
3471_no,dataset/dataset/train/no/3471.npy,no
3472_no,dataset/dataset/train/no/3472.npy,no
3473_no,dataset/dataset/train/no/3473.npy,no
3474_no,dataset/dataset/train/no/3474.npy,no
3475_no,dataset/dataset/train/no/3475.npy,no
3476_no,dataset/dataset/train/no/3476.npy,no
3477_no,dataset/dataset/train/no/3477.npy,no
3478_no,dataset/dataset/train/no/3478.npy,no
3479_no,dataset/dataset/train/no/3479.npy,no
348_no,dataset/dataset/train/no/348.npy,no
3480_no,dataset/dataset/train/no/3480.npy,no
3481_no,dataset/dataset/train/no/3481.npy,no
3482_no,dataset/dataset/train/no/3482.npy,no
3483_no,dataset/dataset/train/no/3483.npy,no
3484_no,dataset/dataset/train/no/3484.npy,no
3485_no,dataset/dataset/train/no/3485.npy,no
3486_no,dataset/dataset/train/no/3486.npy,no
3487_no,dataset/dataset/train/no/3487.npy,no
3488_no,dataset/dataset/train/no/3488.npy,no
3489_no,dataset/dataset/train/no/3489.npy,no
349_no,dataset/dataset/train/no/349.npy,no
3490_no,dataset/dataset/train/no/3490.npy,no
3491_no,dataset/dataset/train/no/3491.npy,no
3492_no,dataset/dataset/train/no/3492.npy,no
3493_no,dataset/dataset/train/no/3493.npy,no
3494_no,dataset/dataset/train/no/3494.npy,no
3495_no,dataset/dataset/train/no/3495.npy,no
3496_no,dataset/dataset/train/no/3496.npy,no
3497_no,dataset/dataset/train/no/3497.npy,no
3498_no,dataset/dataset/train/no/3498.npy,no
3499_no,dataset/dataset/train/no/3499.npy,no
35_no,dataset/dataset/train/no/35.npy,no
350_no,dataset/dataset/train/no/350.npy,no
3500_no,dataset/dataset/train/no/3500.npy,no
3501_no,dataset/dataset/train/no/3501.npy,no
3502_no,dataset/dataset/train/no/3502.npy,no
3503_no,dataset/dataset/train/no/3503.npy,no
3504_no,dataset/dataset/train/no/3504.npy,no
3505_no,dataset/dataset/train/no/3505.npy,no
3506_no,dataset/dataset/train/no/3506.npy,no
3507_no,dataset/dataset/train/no/3507.npy,no
3508_no,dataset/dataset/train/no/3508.npy,no
3509_no,dataset/dataset/train/no/3509.npy,no
351_no,dataset/dataset/train/no/351.npy,no
3510_no,dataset/dataset/train/no/3510.npy,no
3511_no,dataset/dataset/train/no/3511.npy,no
3512_no,dataset/dataset/train/no/3512.npy,no
3513_no,dataset/dataset/train/no/3513.npy,no
3514_no,dataset/dataset/train/no/3514.npy,no
3515_no,dataset/dataset/train/no/3515.npy,no
3516_no,dataset/dataset/train/no/3516.npy,no
3517_no,dataset/dataset/train/no/3517.npy,no
3518_no,dataset/dataset/train/no/3518.npy,no
3519_no,dataset/dataset/train/no/3519.npy,no
352_no,dataset/dataset/train/no/352.npy,no
3520_no,dataset/dataset/train/no/3520.npy,no
3521_no,dataset/dataset/train/no/3521.npy,no
3522_no,dataset/dataset/train/no/3522.npy,no
3523_no,dataset/dataset/train/no/3523.npy,no
3524_no,dataset/dataset/train/no/3524.npy,no
3525_no,dataset/dataset/train/no/3525.npy,no
3526_no,dataset/dataset/train/no/3526.npy,no
3527_no,dataset/dataset/train/no/3527.npy,no
3528_no,dataset/dataset/train/no/3528.npy,no
3529_no,dataset/dataset/train/no/3529.npy,no
353_no,dataset/dataset/train/no/353.npy,no
3530_no,dataset/dataset/train/no/3530.npy,no
3531_no,dataset/dataset/train/no/3531.npy,no
3532_no,dataset/dataset/train/no/3532.npy,no
3533_no,dataset/dataset/train/no/3533.npy,no
3534_no,dataset/dataset/train/no/3534.npy,no
3535_no,dataset/dataset/train/no/3535.npy,no
3536_no,dataset/dataset/train/no/3536.npy,no
3537_no,dataset/dataset/train/no/3537.npy,no
3538_no,dataset/dataset/train/no/3538.npy,no
3539_no,dataset/dataset/train/no/3539.npy,no
354_no,dataset/dataset/train/no/354.npy,no
3540_no,dataset/dataset/train/no/3540.npy,no
3541_no,dataset/dataset/train/no/3541.npy,no
3542_no,dataset/dataset/train/no/3542.npy,no
3543_no,dataset/dataset/train/no/3543.npy,no
3544_no,dataset/dataset/train/no/3544.npy,no
3545_no,dataset/dataset/train/no/3545.npy,no
3546_no,dataset/dataset/train/no/3546.npy,no
3547_no,dataset/dataset/train/no/3547.npy,no
3548_no,dataset/dataset/train/no/3548.npy,no
3549_no,dataset/dataset/train/no/3549.npy,no
355_no,dataset/dataset/train/no/355.npy,no
3550_no,dataset/dataset/train/no/3550.npy,no
3551_no,dataset/dataset/train/no/3551.npy,no
3552_no,dataset/dataset/train/no/3552.npy,no
3553_no,dataset/dataset/train/no/3553.npy,no
3554_no,dataset/dataset/train/no/3554.npy,no
3555_no,dataset/dataset/train/no/3555.npy,no
3556_no,dataset/dataset/train/no/3556.npy,no
3557_no,dataset/dataset/train/no/3557.npy,no
3558_no,dataset/dataset/train/no/3558.npy,no
3559_no,dataset/dataset/train/no/3559.npy,no
356_no,dataset/dataset/train/no/356.npy,no
3560_no,dataset/dataset/train/no/3560.npy,no
3561_no,dataset/dataset/train/no/3561.npy,no
3562_no,dataset/dataset/train/no/3562.npy,no
3563_no,dataset/dataset/train/no/3563.npy,no
3564_no,dataset/dataset/train/no/3564.npy,no
3565_no,dataset/dataset/train/no/3565.npy,no
3566_no,dataset/dataset/train/no/3566.npy,no
3567_no,dataset/dataset/train/no/3567.npy,no
3568_no,dataset/dataset/train/no/3568.npy,no
3569_no,dataset/dataset/train/no/3569.npy,no
357_no,dataset/dataset/train/no/357.npy,no
3570_no,dataset/dataset/train/no/3570.npy,no
3571_no,dataset/dataset/train/no/3571.npy,no
3572_no,dataset/dataset/train/no/3572.npy,no
3573_no,dataset/dataset/train/no/3573.npy,no
3574_no,dataset/dataset/train/no/3574.npy,no
3575_no,dataset/dataset/train/no/3575.npy,no
3576_no,dataset/dataset/train/no/3576.npy,no
3577_no,dataset/dataset/train/no/3577.npy,no
3578_no,dataset/dataset/train/no/3578.npy,no
3579_no,dataset/dataset/train/no/3579.npy,no
358_no,dataset/dataset/train/no/358.npy,no
3580_no,dataset/dataset/train/no/3580.npy,no
3581_no,dataset/dataset/train/no/3581.npy,no
3582_no,dataset/dataset/train/no/3582.npy,no
3583_no,dataset/dataset/train/no/3583.npy,no
3584_no,dataset/dataset/train/no/3584.npy,no
3585_no,dataset/dataset/train/no/3585.npy,no
3586_no,dataset/dataset/train/no/3586.npy,no
3587_no,dataset/dataset/train/no/3587.npy,no
3588_no,dataset/dataset/train/no/3588.npy,no
3589_no,dataset/dataset/train/no/3589.npy,no
359_no,dataset/dataset/train/no/359.npy,no
3590_no,dataset/dataset/train/no/3590.npy,no
3591_no,dataset/dataset/train/no/3591.npy,no
3592_no,dataset/dataset/train/no/3592.npy,no
3593_no,dataset/dataset/train/no/3593.npy,no
3594_no,dataset/dataset/train/no/3594.npy,no
3595_no,dataset/dataset/train/no/3595.npy,no
3596_no,dataset/dataset/train/no/3596.npy,no
3597_no,dataset/dataset/train/no/3597.npy,no
3598_no,dataset/dataset/train/no/3598.npy,no
3599_no,dataset/dataset/train/no/3599.npy,no
36_no,dataset/dataset/train/no/36.npy,no
360_no,dataset/dataset/train/no/360.npy,no
3600_no,dataset/dataset/train/no/3600.npy,no
3601_no,dataset/dataset/train/no/3601.npy,no
3602_no,dataset/dataset/train/no/3602.npy,no
3603_no,dataset/dataset/train/no/3603.npy,no
3604_no,dataset/dataset/train/no/3604.npy,no
3605_no,dataset/dataset/train/no/3605.npy,no
3606_no,dataset/dataset/train/no/3606.npy,no
3607_no,dataset/dataset/train/no/3607.npy,no
3608_no,dataset/dataset/train/no/3608.npy,no
3609_no,dataset/dataset/train/no/3609.npy,no
361_no,dataset/dataset/train/no/361.npy,no
3610_no,dataset/dataset/train/no/3610.npy,no
3611_no,dataset/dataset/train/no/3611.npy,no
3612_no,dataset/dataset/train/no/3612.npy,no
3613_no,dataset/dataset/train/no/3613.npy,no
3614_no,dataset/dataset/train/no/3614.npy,no
3615_no,dataset/dataset/train/no/3615.npy,no
3616_no,dataset/dataset/train/no/3616.npy,no
3617_no,dataset/dataset/train/no/3617.npy,no
3618_no,dataset/dataset/train/no/3618.npy,no
3619_no,dataset/dataset/train/no/3619.npy,no
362_no,dataset/dataset/train/no/362.npy,no
3620_no,dataset/dataset/train/no/3620.npy,no
3621_no,dataset/dataset/train/no/3621.npy,no
3622_no,dataset/dataset/train/no/3622.npy,no
3623_no,dataset/dataset/train/no/3623.npy,no
3624_no,dataset/dataset/train/no/3624.npy,no
3625_no,dataset/dataset/train/no/3625.npy,no
3626_no,dataset/dataset/train/no/3626.npy,no
3627_no,dataset/dataset/train/no/3627.npy,no
3628_no,dataset/dataset/train/no/3628.npy,no
3629_no,dataset/dataset/train/no/3629.npy,no
363_no,dataset/dataset/train/no/363.npy,no
3630_no,dataset/dataset/train/no/3630.npy,no
3631_no,dataset/dataset/train/no/3631.npy,no
3632_no,dataset/dataset/train/no/3632.npy,no
3633_no,dataset/dataset/train/no/3633.npy,no
3634_no,dataset/dataset/train/no/3634.npy,no
3635_no,dataset/dataset/train/no/3635.npy,no
3636_no,dataset/dataset/train/no/3636.npy,no
3637_no,dataset/dataset/train/no/3637.npy,no
3638_no,dataset/dataset/train/no/3638.npy,no
3639_no,dataset/dataset/train/no/3639.npy,no
364_no,dataset/dataset/train/no/364.npy,no
3640_no,dataset/dataset/train/no/3640.npy,no
3641_no,dataset/dataset/train/no/3641.npy,no
3642_no,dataset/dataset/train/no/3642.npy,no
3643_no,dataset/dataset/train/no/3643.npy,no
3644_no,dataset/dataset/train/no/3644.npy,no
3645_no,dataset/dataset/train/no/3645.npy,no
3646_no,dataset/dataset/train/no/3646.npy,no
3647_no,dataset/dataset/train/no/3647.npy,no
3648_no,dataset/dataset/train/no/3648.npy,no
3649_no,dataset/dataset/train/no/3649.npy,no
365_no,dataset/dataset/train/no/365.npy,no
3650_no,dataset/dataset/train/no/3650.npy,no
3651_no,dataset/dataset/train/no/3651.npy,no
3652_no,dataset/dataset/train/no/3652.npy,no
3653_no,dataset/dataset/train/no/3653.npy,no
3654_no,dataset/dataset/train/no/3654.npy,no
3655_no,dataset/dataset/train/no/3655.npy,no
3656_no,dataset/dataset/train/no/3656.npy,no
3657_no,dataset/dataset/train/no/3657.npy,no
3658_no,dataset/dataset/train/no/3658.npy,no
3659_no,dataset/dataset/train/no/3659.npy,no
366_no,dataset/dataset/train/no/366.npy,no
3660_no,dataset/dataset/train/no/3660.npy,no
3661_no,dataset/dataset/train/no/3661.npy,no
3662_no,dataset/dataset/train/no/3662.npy,no
3663_no,dataset/dataset/train/no/3663.npy,no
3664_no,dataset/dataset/train/no/3664.npy,no
3665_no,dataset/dataset/train/no/3665.npy,no
3666_no,dataset/dataset/train/no/3666.npy,no
3667_no,dataset/dataset/train/no/3667.npy,no
3668_no,dataset/dataset/train/no/3668.npy,no
